Plot,Edad,Sp,AB
17,56,LELA,0
17,57,LELA,0
17,58,LELA,0
17,59,LELA,0
17,60,LELA,0
17,61,LELA,0
17,62,LELA,0
17,63,LELA,0
1,30,LOLA,0
1,31,LOLA,0
1,32,LOLA,0
1,33,LOLA,0
1,34,LOLA,0
1,35,LOLA,0
1,36,LOLA,0.007853982
1,37,LOLA,0.020106193
1,38,LOLA,0.017671459
1,39,LOLA,0.017671459
2,23,LOLA,1.43809349
2,24,LOLA,1.440960193
2,25,LOLA,1.435609668
2,26,LOLA,1.633220755
2,27,LOLA,1.871800173
2,28,LOLA,2.044941198
2,29,LOLA,2.094525151
2,30,LOLA,1.348685726
2,31,LOLA,1.738891169
2,32,LOLA,1.726128449
2,33,LOLA,2.32841103
3,40,LOLA,0.214924207
3,41,LOLA,0.201317184
3,42,LOLA,0.20246092
3,43,LOLA,0.201317184
3,44,LOLA,0.23534456
3,45,LOLA,0.292683534
3,46,LOLA,0.196840415
3,47,LOLA,0.205656509
3,48,LOLA,0.206756067
3,49,LOLA,0.210211818
3,50,LOLA,0.214924207
4,10,LOLA,0.384835283
4,11,LOLA,0.326755088
4,12,LOLA,0.390087633
4,13,LOLA,0.344799611
4,14,LOLA,0.351190789
4,15,LOLA,0.372278729
4,16,LOLA,0.308150969
4,17,LOLA,0.415001945
4,18,LOLA,0.415750518
4,19,LOLA,0.405697421
6,18,LOLA,0.10273008
6,19,LOLA,0.109995013
6,20,LOLA,0.126458922
6,21,LOLA,0.156490584
6,22,LOLA,0.173062485
6,23,LOLA,0.181750952
6,24,LOLA,0.164069676
6,25,LOLA,0.234127193
6,26,LOLA,0.30347785
6,27,LOLA,0.336032604
8,2,LOLA,0.019163715
8,3,LOLA,0.139015475
8,4,LOLA,0.206313385
8,5,LOLA,0.300650417
8,6,LOLA,0.834559376
8,7,LOLA,1.051231487
8,8,LOLA,1.615092783
8,9,LOLA,2.119377309
8,10,LOLA,2.137166577
9,36,LOLA,2.559602797
9,37,LOLA,2.246327105
9,38,LOLA,2.362968549
9,39,LOLA,2.301903842
9,40,LOLA,2.427724628
9,41,LOLA,2.575173316
9,42,LOLA,2.638096079
9,43,LOLA,2.681332836
9,44,LOLA,2.978995599
9,45,LOLA,2.957024085
9,46,LOLA,2.675458844
10,5,LOLA,0
10,6,LOLA,0
10,7,LOLA,0
10,8,LOLA,0
10,9,LOLA,0
10,10,LOLA,0
10,11,LOLA,0
10,12,LOLA,0
10,13,LOLA,0
10,14,LOLA,0
11,3,LOLA,0
11,4,LOLA,0.025780695
11,5,LOLA,0.05132577
11,6,LOLA,0.083566365
11,7,LOLA,0.075319684
11,8,LOLA,0.100138266
11,9,LOLA,0.426842303
11,10,LOLA,0.633037203
12,9,LOLA,0.824157563
12,10,LOLA,0.795274545
12,11,LOLA,0.859284496
12,12,LOLA,0.784622583
12,13,LOLA,0.788613403
12,14,LOLA,0.933210098
12,15,LOLA,0.834904166
12,16,LOLA,0.881530899
12,17,LOLA,1.012181883
12,18,LOLA,0.955895342
12,19,LOLA,1.127831763
13,16,LOLA,0
13,17,LOLA,0
13,18,LOLA,0
13,19,LOLA,0
13,20,LOLA,0
13,21,LOLA,0
13,22,LOLA,0.056705747
13,23,LOLA,0.05972953
13,24,LOLA,0.062831853
13,25,LOLA,0.07261006
14,2,LOLA,0
14,3,LOLA,0.057334066
14,4,LOLA,0.138230077
14,5,LOLA,0.227441671
14,6,LOLA,0.227811562
14,7,LOLA,0.386847865
14,8,LOLA,0.337120773
14,9,LOLA,0.524174734
14,10,LOLA,0.374792004
15,7,LOLA,0.85855761
15,8,LOLA,0.937294168
15,9,LOLA,1.060532958
15,10,LOLA,0.64139541
15,11,LOLA,0.659852267
15,12,LOLA,0.639196295
15,13,LOLA,0.544934379
15,14,LOLA,0.694187126
15,15,LOLA,0.784848385
15,16,LOLA,0.781980884
16,62,LOLA,0.062831853
16,63,LOLA,0.09841039
16,64,LOLA,0.103672558
16,65,LOLA,0.1070105
16,66,LOLA,0.110426982
16,67,LOLA,0.111729957
16,68,LOLA,0.101669792
16,69,LOLA,0.1070105
16,70,LOLA,0.113149172
17,56,LOLA,0.370496857
17,57,LOLA,0.37628426
17,58,LOLA,0.394905805
17,59,LOLA,0.417419489
17,60,LOLA,0.420423244
17,61,LOLA,0.438134365
17,62,LOLA,0.493740555
17,63,LOLA,0.736638203
1,30,LOTO,0
1,31,LOTO,0
1,32,LOTO,0
1,33,LOTO,0
1,34,LOTO,0
1,35,LOTO,0
1,36,LOTO,0
1,37,LOTO,0
1,38,LOTO,0
1,39,LOTO,0
2,23,LOTO,0
2,24,LOTO,0
2,25,LOTO,0
2,26,LOTO,0
2,27,LOTO,0
2,28,LOTO,0
2,29,LOTO,0
2,30,LOTO,0
2,31,LOTO,0
2,32,LOTO,0
2,33,LOTO,0
3,40,LOTO,0
3,41,LOTO,0
3,42,LOTO,0
3,43,LOTO,0
3,44,LOTO,0
3,45,LOTO,0
3,46,LOTO,0
3,47,LOTO,0
3,48,LOTO,0
3,49,LOTO,0
3,50,LOTO,0
4,10,LOTO,0
4,11,LOTO,0
4,12,LOTO,0
4,13,LOTO,0
4,14,LOTO,0
4,15,LOTO,0
4,16,LOTO,0
4,17,LOTO,0
4,18,LOTO,0.055154586
4,19,LOTO,0.066051986
6,18,LOTO,0
6,19,LOTO,0
6,20,LOTO,0
6,21,LOTO,0
6,22,LOTO,0
6,23,LOTO,0
6,24,LOTO,0
6,25,LOTO,0
6,26,LOTO,0
6,27,LOTO,0
8,2,LOTO,0
8,3,LOTO,0
8,4,LOTO,0
8,5,LOTO,0
8,6,LOTO,0.013273229
8,7,LOTO,0.020611989
8,8,LOTO,0.270608937
8,9,LOTO,0.399139347
8,10,LOTO,0.464248854
9,36,LOTO,0.341785646
9,37,LOTO,0.347111627
9,38,LOTO,0.359908708
9,39,LOTO,0.355569384
9,40,LOTO,0.378444105
9,41,LOTO,0.398805552
9,42,LOTO,0.412235861
9,43,LOTO,0.447048635
9,44,LOTO,0.47049277
9,45,LOTO,0.496941053
9,46,LOTO,0.507543928
10,5,LOTO,0
10,6,LOTO,0
10,7,LOTO,0
10,8,LOTO,0
10,9,LOTO,0
10,10,LOTO,0
10,11,LOTO,0
10,12,LOTO,0
10,13,LOTO,0
10,14,LOTO,0
11,3,LOTO,0
11,4,LOTO,0
11,5,LOTO,0
11,6,LOTO,0
11,7,LOTO,0
11,8,LOTO,0
11,9,LOTO,0
11,10,LOTO,0
12,9,LOTO,0
12,10,LOTO,0
12,11,LOTO,0
12,12,LOTO,0
12,13,LOTO,0
12,14,LOTO,0
12,15,LOTO,0
12,16,LOTO,0
12,17,LOTO,0
12,18,LOTO,0
12,19,LOTO,0
13,16,LOTO,0
13,17,LOTO,0
13,18,LOTO,0
13,19,LOTO,0
13,20,LOTO,0
13,21,LOTO,0
13,22,LOTO,0
13,23,LOTO,0
13,24,LOTO,0
13,25,LOTO,0
14,2,LOTO,0
14,3,LOTO,0
14,4,LOTO,0
14,5,LOTO,0
14,6,LOTO,0
14,7,LOTO,0
14,8,LOTO,0
14,9,LOTO,0
14,10,LOTO,0
15,7,LOTO,0
15,8,LOTO,0
15,9,LOTO,0
15,10,LOTO,0
15,11,LOTO,0
15,12,LOTO,0
15,13,LOTO,0
15,14,LOTO,0
15,15,LOTO,0
15,16,LOTO,0.167486158
16,62,LOTO,0.494609402
16,63,LOTO,0.503896735
16,64,LOTO,0.536407311
16,65,LOTO,0.675781123
16,66,LOTO,0.687792807
16,67,LOTO,0.788716471
16,68,LOTO,0.823647054
16,69,LOTO,0.865233887
16,70,LOTO,0.864389584
17,56,LOTO,0.236125049
17,57,LOTO,0.247596771
17,58,LOTO,0.263756118
17,59,LOTO,0.287357553
17,60,LOTO,0.328594098
17,61,LOTO,0.295555146
17,62,LOTO,0.38060395
17,63,LOTO,0.471533422
1,30,LYDI,0.035342917
1,31,LYDI,0.058158734
1,32,LYDI,0.074180857
1,33,LYDI,0.077361719
1,34,LYDI,0.099470677
1,35,LYDI,0.061516311
1,36,LYDI,0.068368125
1,37,LYDI,0.086590148
1,38,LYDI,0.101335998
1,39,LYDI,0.110446617
2,23,LYDI,0
2,24,LYDI,0
2,25,LYDI,0
2,26,LYDI,0
2,27,LYDI,0
2,28,LYDI,0
2,29,LYDI,0
2,30,LYDI,0
2,31,LYDI,0
2,32,LYDI,0
2,33,LYDI,0
3,40,LYDI,1.461959776
3,41,LYDI,1.531978023
3,42,LYDI,1.700038503
3,43,LYDI,1.309160564
3,44,LYDI,1.429856626
3,45,LYDI,1.610822181
3,46,LYDI,1.735474687
3,47,LYDI,1.850005374
3,48,LYDI,1.975767255
3,49,LYDI,2.111287708
3,50,LYDI,2.196523044
4,10,LYDI,0
4,11,LYDI,0
4,12,LYDI,0
4,13,LYDI,0
4,14,LYDI,0
4,15,LYDI,0
4,16,LYDI,0
4,17,LYDI,0
4,18,LYDI,0.007853982
4,19,LYDI,0.023247786
6,18,LYDI,0
6,19,LYDI,0
6,20,LYDI,0
6,21,LYDI,0
6,22,LYDI,0
6,23,LYDI,0
6,24,LYDI,0
6,25,LYDI,0
6,26,LYDI,0
6,27,LYDI,0
8,2,LYDI,0
8,3,LYDI,0
8,4,LYDI,0
8,5,LYDI,0
8,6,LYDI,0
8,7,LYDI,0
8,8,LYDI,0
8,9,LYDI,0
8,10,LYDI,0
9,36,LYDI,2.160851241
9,37,LYDI,2.024108708
9,38,LYDI,2.298025939
9,39,LYDI,2.21906888
9,40,LYDI,2.460279382
9,41,LYDI,2.638137705
9,42,LYDI,2.459572523
9,43,LYDI,2.738987345
9,44,LYDI,3.011098749
9,45,LYDI,2.988341837
9,46,LYDI,3.150369478
10,5,LYDI,0
10,6,LYDI,0
10,7,LYDI,0
10,8,LYDI,0
10,9,LYDI,0
10,10,LYDI,0
10,11,LYDI,0
10,12,LYDI,0
10,13,LYDI,0
10,14,LYDI,0
11,3,LYDI,0
11,4,LYDI,0
11,5,LYDI,0
11,6,LYDI,0
11,7,LYDI,0
11,8,LYDI,0
11,9,LYDI,0
11,10,LYDI,0
12,9,LYDI,0
12,10,LYDI,0
12,11,LYDI,0
12,12,LYDI,0
12,13,LYDI,0
12,14,LYDI,0.030787608
12,15,LYDI,0.062282074
12,16,LYDI,0.069939706
12,17,LYDI,0.075437494
12,18,LYDI,0.094640479
12,19,LYDI,0.110348442
13,16,LYDI,0.206775701
13,17,LYDI,0.241254681
13,18,LYDI,0.398727013
13,19,LYDI,0.423388515
13,20,LYDI,0.511588729
13,21,LYDI,0.523042975
13,22,LYDI,0.820642906
13,23,LYDI,1.064307777
13,24,LYDI,1.458072055
13,25,LYDI,1.7384592
14,2,LYDI,0
14,3,LYDI,0
14,4,LYDI,0
14,5,LYDI,0
14,6,LYDI,0
14,7,LYDI,0
14,8,LYDI,0
14,9,LYDI,0
14,10,LYDI,0.107521009
15,7,LYDI,0.297616817
15,8,LYDI,0.331673644
15,9,LYDI,0.318783297
15,10,LYDI,0.283430562
15,11,LYDI,0.342728124
15,12,LYDI,0.322464851
15,13,LYDI,0.446273054
15,14,LYDI,0.642375194
15,15,LYDI,0.803148162
15,16,LYDI,0.997931226
16,62,LYDI,12.35756701
16,63,LYDI,12.64791458
16,64,LYDI,13.58840924
16,65,LYDI,14.62229266
16,66,LYDI,13.8522292
16,67,LYDI,14.22581876
16,68,LYDI,14.98494535
16,69,LYDI,16.39946708
16,70,LYDI,15.72950281
17,56,LYDI,0
17,57,LYDI,0
17,58,LYDI,0
17,59,LYDI,0
17,60,LYDI,0
17,61,LYDI,0
17,62,LYDI,0
17,63,LYDI,0
1,30,MAEM,0
1,31,MAEM,0
1,32,MAEM,0
1,33,MAEM,0
1,34,MAEM,0
1,35,MAEM,0
1,36,MAEM,0
1,37,MAEM,0
1,38,MAEM,0
1,39,MAEM,0
2,23,MAEM,0
2,24,MAEM,0
2,25,MAEM,0.036089046
2,26,MAEM,0.053642695
2,27,MAEM,0.056077429
2,28,MAEM,0.062615869
2,29,MAEM,0.068035116
2,30,MAEM,0.08113163
2,31,MAEM,0.085215701
2,32,MAEM,0.101630522
2,33,MAEM,0.102101761
3,40,MAEM,0
3,41,MAEM,0
3,42,MAEM,0
3,43,MAEM,0
3,44,MAEM,0
3,45,MAEM,0
3,46,MAEM,0
3,47,MAEM,0
3,48,MAEM,0
3,49,MAEM,0
3,50,MAEM,0
4,10,MAEM,0
4,11,MAEM,0
4,12,MAEM,0
4,13,MAEM,0
4,14,MAEM,0
4,15,MAEM,0
4,16,MAEM,0
4,17,MAEM,0
4,18,MAEM,0
4,19,MAEM,0
6,18,MAEM,0
6,19,MAEM,0
6,20,MAEM,0
6,21,MAEM,0
6,22,MAEM,0
6,23,MAEM,0
6,24,MAEM,0
6,25,MAEM,0
6,26,MAEM,0
6,27,MAEM,0
8,2,MAEM,0
8,3,MAEM,0
8,4,MAEM,0
8,5,MAEM,0
8,6,MAEM,0
8,7,MAEM,0
8,8,MAEM,0
8,9,MAEM,0
8,10,MAEM,0
9,36,MAEM,0.264846078
9,37,MAEM,0.261535232
9,38,MAEM,0.27312712
9,39,MAEM,0.274732278
9,40,MAEM,0.319735592
9,41,MAEM,0.350051961
9,42,MAEM,0.385591228
9,43,MAEM,0.478228942
9,44,MAEM,0.493131872
9,45,MAEM,0.500750234
9,46,MAEM,0.538037012
10,5,MAEM,0
10,6,MAEM,0
10,7,MAEM,0
10,8,MAEM,0
10,9,MAEM,0
10,10,MAEM,0
10,11,MAEM,0
10,12,MAEM,0
10,13,MAEM,0
10,14,MAEM,0
11,3,MAEM,0
11,4,MAEM,0
11,5,MAEM,0
11,6,MAEM,0
11,7,MAEM,0
11,8,MAEM,0
11,9,MAEM,0
11,10,MAEM,0
12,9,MAEM,0
12,10,MAEM,0
12,11,MAEM,0
12,12,MAEM,0
12,13,MAEM,0
12,14,MAEM,0
12,15,MAEM,0
12,16,MAEM,0
12,17,MAEM,0
12,18,MAEM,0
12,19,MAEM,0
13,16,MAEM,0
13,17,MAEM,0
13,18,MAEM,0
13,19,MAEM,0
13,20,MAEM,0
13,21,MAEM,0
13,22,MAEM,0
13,23,MAEM,0
13,24,MAEM,0
13,25,MAEM,0
14,2,MAEM,0
14,3,MAEM,0
14,4,MAEM,0
14,5,MAEM,0
14,6,MAEM,0
14,7,MAEM,0
14,8,MAEM,0
14,9,MAEM,0
14,10,MAEM,0
15,7,MAEM,0
15,8,MAEM,0
15,9,MAEM,0
15,10,MAEM,0
15,11,MAEM,0
15,12,MAEM,0
15,13,MAEM,0
15,14,MAEM,0
15,15,MAEM,0
15,16,MAEM,0
16,62,MAEM,0
16,63,MAEM,0
16,64,MAEM,0
16,65,MAEM,0
16,66,MAEM,0
16,67,MAEM,0
16,68,MAEM,0
16,69,MAEM,0
16,70,MAEM,0
17,56,MAEM,0.229728963
17,57,MAEM,0.32075661
17,58,MAEM,0.245457894
17,59,MAEM,0.384256051
17,60,MAEM,0.314983933
17,61,MAEM,0.329788689
17,62,MAEM,0.3250763
17,63,MAEM,0.349875247
1,30,MAOA,0
1,31,MAOA,0
1,32,MAOA,0
1,33,MAOA,0
1,34,MAOA,0
1,35,MAOA,0
1,36,MAOA,0
1,37,MAOA,0
1,38,MAOA,0
1,39,MAOA,0
2,23,MAOA,0
2,24,MAOA,0
2,25,MAOA,0
2,26,MAOA,0
2,27,MAOA,0
2,28,MAOA,0
2,29,MAOA,0
2,30,MAOA,0
2,31,MAOA,0
2,32,MAOA,0
2,33,MAOA,0
3,40,MAOA,0
3,41,MAOA,0
3,42,MAOA,0
3,43,MAOA,0
3,44,MAOA,0.069311388
3,45,MAOA,0.095857846
3,46,MAOA,0.109052535
3,47,MAOA,0.12821625
3,48,MAOA,0.110309172
3,49,MAOA,0.049087385
3,50,MAOA,0.049087385
4,10,MAOA,0
4,11,MAOA,0
4,12,MAOA,0
4,13,MAOA,0
4,14,MAOA,0
4,15,MAOA,0
4,16,MAOA,0
4,17,MAOA,0
4,18,MAOA,0
4,19,MAOA,0
6,18,MAOA,0
6,19,MAOA,0
6,20,MAOA,0
6,21,MAOA,0
6,22,MAOA,0
6,23,MAOA,0
6,24,MAOA,0
6,25,MAOA,0
6,26,MAOA,0
6,27,MAOA,0
8,2,MAOA,0.135167024
8,3,MAOA,0.234912591
8,4,MAOA,0.385450642
8,5,MAOA,0.530732024
8,6,MAOA,0.520797522
8,7,MAOA,0.624646794
8,8,MAOA,0.290204621
8,9,MAOA,0.355157049
8,10,MAOA,0.374163685
9,36,MAOA,1.619196489
9,37,MAOA,1.250177162
9,38,MAOA,1.515033057
9,39,MAOA,1.180797051
9,40,MAOA,1.316327322
9,41,MAOA,1.442030298
9,42,MAOA,1.50743865
9,43,MAOA,1.497557948
9,44,MAOA,0.629103929
9,45,MAOA,0.384982545
9,46,MAOA,0.480820756
10,5,MAOA,0
10,6,MAOA,0
10,7,MAOA,0
10,8,MAOA,0
10,9,MAOA,0
10,10,MAOA,0
10,11,MAOA,0.011309734
10,12,MAOA,0.034636059
10,13,MAOA,0.024543693
10,14,MAOA,0.069782627
11,3,MAOA,0
11,4,MAOA,0
11,5,MAOA,0
11,6,MAOA,0
11,7,MAOA,0
11,8,MAOA,0
11,9,MAOA,0
11,10,MAOA,0
12,9,MAOA,0
12,10,MAOA,0
12,11,MAOA,0
12,12,MAOA,0
12,13,MAOA,0
12,14,MAOA,0
12,15,MAOA,0
12,16,MAOA,0
12,17,MAOA,0
12,18,MAOA,0
12,19,MAOA,0
13,16,MAOA,0
13,17,MAOA,0
13,18,MAOA,0
13,19,MAOA,0
13,20,MAOA,0
13,21,MAOA,0
13,22,MAOA,0
13,23,MAOA,0
13,24,MAOA,0
13,25,MAOA,0
14,2,MAOA,0
14,3,MAOA,0
14,4,MAOA,0
14,5,MAOA,0
14,6,MAOA,0
14,7,MAOA,0
14,8,MAOA,0
14,9,MAOA,0
14,10,MAOA,0
15,7,MAOA,0.133105354
15,8,MAOA,0.163951867
15,9,MAOA,0.156186242
15,10,MAOA,0.164855074
15,11,MAOA,0.204282062
15,12,MAOA,0.314119995
15,13,MAOA,0.235060246
15,14,MAOA,0.241981174
15,15,MAOA,0.254940244
15,16,MAOA,0.129629967
16,62,MAOA,0
16,63,MAOA,0
16,64,MAOA,0
16,65,MAOA,0
16,66,MAOA,0
16,67,MAOA,0
16,68,MAOA,0
16,69,MAOA,0
16,70,MAOA,0
17,56,MAOA,0
17,57,MAOA,0
17,58,MAOA,0
17,59,MAOA,0
17,60,MAOA,0
17,61,MAOA,0
17,62,MAOA,0
17,63,MAOA,0
1,30,MIAC,6.115219663
1,31,MIAC,7.006524253
1,32,MIAC,7.356424633
1,33,MIAC,6.939041861
1,34,MIAC,7.667847178
1,35,MIAC,7.464429054
1,36,MIAC,6.480035147
1,37,MIAC,5.940162856
1,38,MIAC,5.384473824
1,39,MIAC,5.971867997
2,23,MIAC,12.11084086
2,24,MIAC,11.7169034
2,25,MIAC,10.65128519
2,26,MIAC,10.66515119
2,27,MIAC,10.13075273
2,28,MIAC,9.97741847
2,29,MIAC,10.62819487
2,30,MIAC,10.73586884
2,31,MIAC,11.56400621
2,32,MIAC,11.54250593
2,33,MIAC,11.3922789
3,40,MIAC,8.051568177
3,41,MIAC,8.639320893
3,42,MIAC,8.371583567
3,43,MIAC,8.956533393
3,44,MIAC,6.576256632
3,45,MIAC,5.871396141
3,46,MIAC,5.367685938
3,47,MIAC,5.271317583
3,48,MIAC,5.015061798
3,49,MIAC,5.486948649
3,50,MIAC,5.493761978
4,10,MIAC,3.401701799
4,11,MIAC,3.696088666
4,12,MIAC,3.613828418
4,13,MIAC,3.534463541
4,14,MIAC,4.099523159
4,15,MIAC,4.432379809
4,16,MIAC,4.306958202
4,17,MIAC,5.186117931
4,18,MIAC,4.866130671
4,19,MIAC,5.473505063
6,18,MIAC,12.89402282
6,19,MIAC,12.6893247
6,20,MIAC,12.48223484
6,21,MIAC,13.10545299
6,22,MIAC,12.93122733
6,23,MIAC,13.24669723
6,24,MIAC,11.2970639
6,25,MIAC,8.474156764
6,26,MIAC,10.21814792
6,27,MIAC,11.02885553
8,2,MIAC,0.168566081
8,3,MIAC,0.318243336
8,4,MIAC,0.653970161
8,5,MIAC,1.116026443
8,6,MIAC,2.630554489
8,7,MIAC,3.413495534
8,8,MIAC,4.181715076
8,9,MIAC,5.965079416
8,10,MIAC,7.642611353
9,36,MIAC,4.810632473
9,37,MIAC,4.749111253
9,38,MIAC,4.06795997
9,39,MIAC,4.106419936
9,40,MIAC,5.13599348
9,41,MIAC,4.709011768
9,42,MIAC,5.224940018
9,43,MIAC,4.738582009
9,44,MIAC,3.573090405
9,45,MIAC,3.988703478
9,46,MIAC,3.841382417
10,5,MIAC,0
10,6,MIAC,0
10,7,MIAC,0
10,8,MIAC,0
10,9,MIAC,0
10,10,MIAC,0.051679199
10,11,MIAC,0.049311224
10,12,MIAC,0.118634393
10,13,MIAC,0.176243348
10,14,MIAC,0.191401532
11,3,MIAC,0.230792785
11,4,MIAC,0.293738913
11,5,MIAC,0.451810111
11,6,MIAC,0.478120949
11,7,MIAC,0.397941614
11,8,MIAC,0.382508541
11,9,MIAC,0.442247496
11,10,MIAC,0.67746325
12,9,MIAC,7.85736886
12,10,MIAC,8.555051989
12,11,MIAC,8.505768844
12,12,MIAC,8.986221444
12,13,MIAC,9.33484467
12,14,MIAC,10.25292783
12,15,MIAC,10.41724792
12,16,MIAC,10.4305724
12,17,MIAC,11.08595398
12,18,MIAC,12.31856932
12,19,MIAC,12.76454621
13,16,MIAC,10.42712273
13,17,MIAC,10.83799887
13,18,MIAC,11.57089179
13,19,MIAC,11.71118001
13,20,MIAC,11.98346773
13,21,MIAC,11.13492356
13,22,MIAC,11.63789666
13,23,MIAC,10.49328762
13,24,MIAC,10.95196505
13,25,MIAC,11.33979467
14,2,MIAC,0.043530693
14,3,MIAC,1.650350878
14,4,MIAC,3.197022129
14,5,MIAC,4.166512851
14,6,MIAC,4.267346158
14,7,MIAC,5.628363515
14,8,MIAC,5.727581687
14,9,MIAC,6.926347863
14,10,MIAC,7.883839331
15,7,MIAC,5.317351537
15,8,MIAC,5.929942666
15,9,MIAC,6.33413762
15,10,MIAC,6.298710186
15,11,MIAC,6.933189859
15,12,MIAC,7.292718828
15,13,MIAC,7.065180537
15,14,MIAC,8.00758588
15,15,MIAC,8.99744282
15,16,MIAC,9.672158747
16,62,MIAC,0
16,63,MIAC,0
16,64,MIAC,0
16,65,MIAC,0
16,66,MIAC,0
16,67,MIAC,0
16,68,MIAC,0
16,69,MIAC,0
16,70,MIAC,0
17,56,MIAC,1.00830398
17,57,MIAC,0.87666143
17,58,MIAC,0.257637788
17,59,MIAC,0.328885481
17,60,MIAC,0.341648201
17,61,MIAC,0.254959879
17,62,MIAC,0.241431395
17,63,MIAC,0.271512145
1,30,MIGO,0.026342647
1,31,MIGO,0.031896983
1,32,MIGO,0.043717225
1,33,MIGO,0.042490041
1,34,MIGO,0.052857296
1,35,MIGO,0.067583512
1,36,MIGO,0.057255526
1,37,MIGO,0.066051986
1,38,MIGO,0.093619461
1,39,MIGO,0.100570235
2,23,MIGO,0
2,24,MIGO,0
2,25,MIGO,0
2,26,MIGO,0
2,27,MIGO,0
2,28,MIGO,0
2,29,MIGO,0
2,30,MIGO,0
2,31,MIGO,0
2,32,MIGO,0
2,33,MIGO,0
3,40,MIGO,0.185530681
3,41,MIGO,0.116396008
3,42,MIGO,0.072187909
3,43,MIGO,0.070842914
3,44,MIGO,0.031415927
3,45,MIGO,0
3,46,MIGO,0
3,47,MIGO,0
3,48,MIGO,0
3,49,MIGO,0
3,50,MIGO,0
4,10,MIGO,0
4,11,MIGO,0
4,12,MIGO,0
4,13,MIGO,0
4,14,MIGO,0
4,15,MIGO,0
4,16,MIGO,0
4,17,MIGO,0
4,18,MIGO,0
4,19,MIGO,0
6,18,MIGO,0
6,19,MIGO,0
6,20,MIGO,0
6,21,MIGO,0
6,22,MIGO,0
6,23,MIGO,0
6,24,MIGO,0
6,25,MIGO,0
6,26,MIGO,0
6,27,MIGO,0
8,2,MIGO,0
8,3,MIGO,0
8,4,MIGO,0
8,5,MIGO,0
8,6,MIGO,0
8,7,MIGO,0
8,8,MIGO,0
8,9,MIGO,0
8,10,MIGO,0
9,36,MIGO,0.120912047
9,37,MIGO,0.069272118
9,38,MIGO,0.076026542
9,39,MIGO,0.064412467
9,40,MIGO,0.07261006
9,41,MIGO,0
9,42,MIGO,0
9,43,MIGO,0
9,44,MIGO,0
9,45,MIGO,0
9,46,MIGO,0
10,5,MIGO,0
10,6,MIGO,0
10,7,MIGO,0
10,8,MIGO,0
10,9,MIGO,0
10,10,MIGO,0
10,11,MIGO,0
10,12,MIGO,0
10,13,MIGO,0
10,14,MIGO,0
11,3,MIGO,0
11,4,MIGO,0
11,5,MIGO,0
11,6,MIGO,0
11,7,MIGO,0
11,8,MIGO,0
11,9,MIGO,0
11,10,MIGO,0
12,9,MIGO,0
12,10,MIGO,0
12,11,MIGO,0
12,12,MIGO,0
12,13,MIGO,0
12,14,MIGO,0
12,15,MIGO,0
12,16,MIGO,0
12,17,MIGO,0
12,18,MIGO,0
12,19,MIGO,0
13,16,MIGO,0
13,17,MIGO,0
13,18,MIGO,0
13,19,MIGO,0
13,20,MIGO,0
13,21,MIGO,0
13,22,MIGO,0
13,23,MIGO,0
13,24,MIGO,0
13,25,MIGO,0
14,2,MIGO,0
14,3,MIGO,0
14,4,MIGO,0
14,5,MIGO,0
14,6,MIGO,0
14,7,MIGO,0
14,8,MIGO,0
14,9,MIGO,0
14,10,MIGO,0
15,7,MIGO,0.102199936
15,8,MIGO,0.148283173
15,9,MIGO,0.240076584
15,10,MIGO,0.229846773
15,11,MIGO,0.245407474
15,12,MIGO,0.23078925
15,13,MIGO,0.167303161
15,14,MIGO,0.195839032
15,15,MIGO,0.20538162
15,16,MIGO,0.23940175
16,62,MIGO,0.054742252
16,63,MIGO,0.054742252
16,64,MIGO,0.058119464
16,65,MIGO,0.06607162
16,66,MIGO,0.066879795
16,67,MIGO,0.077440259
16,68,MIGO,0.155194677
16,69,MIGO,0.160064146
16,70,MIGO,0.250973983
17,56,MIGO,0
17,57,MIGO,0
17,58,MIGO,0
17,59,MIGO,0
17,60,MIGO,0
17,61,MIGO,0
17,62,MIGO,0
17,63,MIGO,0
1,30,MITE,2.407667522
1,31,MITE,2.672444878
1,32,MITE,3.093747179
1,33,MITE,3.195706587
1,34,MITE,3.560877463
1,35,MITE,3.860153433
1,36,MITE,3.858450101
1,37,MITE,4.179123262
1,38,MITE,4.490494364
1,39,MITE,4.419160576
2,23,MITE,0
2,24,MITE,0
2,25,MITE,0
2,26,MITE,0
2,27,MITE,0
2,28,MITE,0
2,29,MITE,0
2,30,MITE,0
2,31,MITE,0
2,32,MITE,0
2,33,MITE,0
3,40,MITE,0
3,41,MITE,0
3,42,MITE,0
3,43,MITE,0
3,44,MITE,0
3,45,MITE,0
3,46,MITE,0
3,47,MITE,0
3,48,MITE,0
3,49,MITE,0
3,50,MITE,0
4,10,MITE,4.461400271
4,11,MITE,4.992892167
4,12,MITE,5.31016534
4,13,MITE,5.267645847
4,14,MITE,6.03168118
4,15,MITE,6.404725673
4,16,MITE,5.530750501
4,17,MITE,5.506858513
4,18,MITE,4.472783636
4,19,MITE,3.843090658
6,18,MITE,0
6,19,MITE,0
6,20,MITE,0
6,21,MITE,0
6,22,MITE,0
6,23,MITE,0
6,24,MITE,0
6,25,MITE,0
6,26,MITE,0
6,27,MITE,0
8,2,MITE,0.754649825
8,3,MITE,1.01145539
8,4,MITE,2.284410437
8,5,MITE,2.918624398
8,6,MITE,4.215633281
8,7,MITE,4.888828285
8,8,MITE,4.606419133
